CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Timestamp,Churn
CUST6513,Male,0,Yes,Yes,26,No,No,Two year,Bank transfer,92.63,4376.58,2022-06-19T18:17:41,No
CUST6514,Male,0,No,Yes,27,Yes,Fiber optic,One year,Electronic check,91.67,4028.61,2020-10-10T03:21:27,No
CUST6515,Male,0,Yes,Yes,61,Yes,No,One year,Credit card,64.37,2992.3,2022-06-02T05:56:24,No
CUST6516,Male,0,Yes,No,15,No,No,Month-to-month,Electronic check,40.47,281.85,2025-01-28T10:56:33,No
CUST6517,Female,0,Yes,Yes,45,Yes,No,Two year,Electronic check,111.9,3406.94,2024-05-18T05:41:23,No
CUST6518,Female,0,No,No,45,No,DSL,Month-to-month,Mailed check,112.56,5405.81,2022-11-01T03:34:12,Yes
CUST6519,Female,0,No,Yes,39,No,Fiber optic,Month-to-month,Credit card,41.19,811.25,2025-01-08T09:36:48,No
CUST6520,Male,0,No,Yes,33,No,DSL,One year,Credit card,83.07,5581.14,2022-03-23T00:12:48,No
CUST6521,Female,0,Yes,Yes,9,No,Fiber optic,One year,Mailed check,40.29,3863.44,2025-07-27T16:40:59,Yes
CUST6522,Male,1,Yes,No,0,No,DSL,Month-to-month,Mailed check,106.12,,2021-09-24T08:31:42,No
CUST6523,Female,0,Yes,Yes,65,No,Fiber optic,Two year,Bank transfer,29.82,746.61,2023-05-31T23:38:56,No
CUST6524,Female,0,No,No,16,Yes,Fiber optic,Two year,Bank transfer,119.02,328.4,2023-07-10T02:33:30,No
CUST6525,Male,0,No,Yes,46,Yes,DSL,Two year,Electronic check,81.09,5576.86,2022-02-28T04:37:46,No
CUST6526,Male,0,No,No,23,No,DSL,Month-to-month,Electronic check,22.29,7704.94,2023-02-14T00:19:57,No
CUST6527,Female,0,No,Yes,49,No,,Two year,,,2231.14,2021-05-09T04:52:23,No
CUST6528,Female,1,No,No,28,No,Fiber optic,One year,Credit card,88.45,2939.54,2024-08-14T14:04:35,No
CUST6529,Male,0,No,Yes,71,Yes,Fiber optic,Month-to-month,Electronic check,89.73,1517.53,2021-07-26T16:46:42,No
CUST6530,Female,0,Yes,No,12,No,Fiber optic,Month-to-month,Electronic check,47.5,2961.85,2022-02-08T10:54:16,No
CUST6531,Female,0,No,No,63,Yes,Fiber optic,Month-to-month,Mailed check,53.68,1760.31,2021-05-10T14:11:51,No
CUST6532,Male,1,No,Yes,27,Yes,Fiber optic,Two year,Bank transfer,111.44,4725.92,2020-06-30T18:55:53,No
CUST6533,Female,0,No,No,4,No,No,Two year,Mailed check,83.5,5951.68,2024-10-13T20:49:06,No
CUST6534,Male,0,No,No,8,Yes,No,One year,Electronic check,21.7,4251.13,2025-02-03T16:06:36,No
CUST6535,Female,0,Yes,Yes,13,Yes,No,Two year,Bank transfer,52.74,,2021-03-31T13:01:00,No
CUST6536,Male,0,Yes,No,9,Yes,Fiber optic,Two year,Credit card,79.85,3766.36,2021-04-24T18:38:28,No
CUST6537,Female,0,No,Yes,32,No,DSL,Two year,Credit card,34.8,2000.7,2022-08-31T07:56:36,No
CUST6538,Male,0,Yes,Yes,39,Yes,DSL,Two year,Mailed check,29.83,7001.89,2024-08-03T11:42:54,No
CUST6539,Female,0,Yes,No,5,No,Fiber optic,One year,Bank transfer,25.94,306.13,2020-11-09T10:33:19,No
CUST6540,Male,0,Yes,No,16,Yes,No,One year,Electronic check,83.06,6634.84,2021-07-26T09:43:34,Yes
CUST6541,Female,0,Yes,No,35,Yes,DSL,One year,Credit card,52.06,4290.69,2022-03-04T20:52:40,No
CUST6542,Female,0,Yes,No,69,Yes,DSL,Two year,Credit card,57.37,3042.5,2020-12-22T20:09:16,Yes
CUST6543,Female,0,Yes,No,60,Yes,No,Two year,Credit card,26.0,6008.37,2022-04-12T15:13:07,Yes
CUST6544,Female,1,Yes,Yes,48,Yes,Fiber optic,Month-to-month,Electronic check,93.8,1751.96,2021-12-15T12:04:36,No
CUST6545,Female,0,No,Yes,68,No,Fiber optic,Month-to-month,Electronic check,96.68,4195.16,2022-08-21T03:36:35,No
CUST6546,Female,1,Yes,No,70,No,Fiber optic,Two year,Credit card,102.94,2877.77,2025-07-21T13:13:40,Yes
CUST6547,Female,1,No,No,23,Yes,,Month-to-month,,,5616.27,2020-09-05T15:03:42,No
CUST6548,Female,0,Yes,No,50,Yes,Fiber optic,One year,Bank transfer,97.33,4076.93,2022-06-07T05:12:04,No
CUST6549,Female,0,Yes,No,41,Yes,DSL,One year,Mailed check,77.72,869.57,2020-08-20T23:45:29,No
CUST6550,Male,0,Yes,No,18,Yes,No,One year,Bank transfer,69.16,2472.41,2022-09-15T19:29:25,No
CUST6551,Male,0,No,Yes,61,No,DSL,Month-to-month,Mailed check,45.98,5690.93,2020-10-14T03:30:51,No
CUST6552,Female,0,Yes,Yes,66,No,DSL,One year,Mailed check,25.34,4763.96,2022-01-08T12:15:28,Yes
CUST6553,Male,0,No,Yes,29,Yes,DSL,One year,Credit card,49.18,507.31,2023-02-08T06:09:35,Yes
CUST6554,Female,0,Yes,No,37,No,No,One year,Mailed check,88.36,109.83,2022-02-15T22:04:08,No
CUST6555,Female,0,Yes,No,5,Yes,DSL,Two year,Bank transfer,112.68,2166.14,2025-06-02T04:11:21,Yes
CUST6556,Male,0,No,No,21,Yes,DSL,Two year,Bank transfer,45.62,2363.45,2023-05-19T17:45:13,Yes
CUST6557,Female,1,Yes,Yes,10,No,Fiber optic,One year,Bank transfer,86.98,2912.74,2024-12-22T02:45:57,No
CUST6558,Female,0,Yes,Yes,71,No,No,One year,Credit card,67.82,2219.2,2021-10-15T20:10:34,No
CUST6559,Male,1,Yes,Yes,28,Yes,Fiber optic,Two year,Mailed check,82.75,3903.88,2023-07-28T23:37:30,No
CUST6560,Male,0,No,Yes,7,Yes,Fiber optic,Two year,Electronic check,20.16,4064.38,2024-07-14T06:25:49,No
CUST6561,Female,1,Yes,No,34,Yes,DSL,Month-to-month,Mailed check,32.27,4618.02,2020-07-24T09:35:34,No
CUST6562,Male,0,Yes,No,71,No,Fiber optic,Two year,Mailed check,41.7,2376.4,2020-06-09T13:44:07,No
CUST6563,Male,0,Yes,No,71,Yes,DSL,One year,Credit card,109.35,1364.63,2024-01-24T10:36:26,Yes
CUST6564,Female,0,No,No,44,No,Fiber optic,Two year,Mailed check,24.05,5100.51,2025-08-01T17:39:10,Yes
CUST6565,Male,0,Yes,No,32,Yes,No,One year,Bank transfer,76.96,1969.2,2021-04-18T23:07:43,Yes
CUST6566,Male,1,No,No,4,No,No,Month-to-month,Mailed check,112.86,,2023-10-15T07:15:27,Yes
CUST6567,Female,0,Yes,Yes,61,No,Fiber optic,Two year,Credit card,85.21,3019.89,2020-05-23T03:44:02,Yes
CUST6568,Male,1,Yes,No,36,No,DSL,Month-to-month,Mailed check,68.44,6421.31,2023-11-09T09:36:05,No
CUST6569,Male,0,No,No,16,Yes,DSL,One year,Credit card,58.6,1507.66,2021-05-06T03:17:09,No
CUST6570,Female,0,No,No,21,Yes,DSL,One year,Credit card,82.42,3632.13,2023-09-07T22:40:50,No
CUST6571,Female,0,No,No,31,Yes,Fiber optic,One year,Credit card,68.04,2849.98,2022-04-20T08:44:27,Yes
CUST6572,Female,0,No,No,13,No,DSL,One year,Mailed check,90.54,4194.82,2021-07-19T19:15:27,No
CUST6573,Male,0,No,No,19,No,Fiber optic,Month-to-month,Electronic check,81.78,6562.79,2020-05-19T01:32:25,No
CUST6574,Female,1,Yes,No,21,No,No,Two year,Credit card,76.74,3835.41,2023-06-12T13:36:17,No
CUST6575,Female,1,Yes,No,29,No,DSL,Two year,Credit card,115.68,1739.61,2025-04-06T17:56:02,No
CUST6576,Male,1,No,Yes,53,No,Fiber optic,One year,Bank transfer,103.57,1636.62,2020-07-30T16:35:23,No
CUST6577,Female,1,Yes,Yes,32,No,DSL,One year,Credit card,80.89,2345.29,2021-09-18T00:45:00,No
CUST6578,Female,0,Yes,Yes,4,No,Fiber optic,Month-to-month,Mailed check,73.87,4088.02,2025-06-17T12:13:48,No
CUST6579,Female,0,No,No,17,Yes,DSL,Month-to-month,Mailed check,92.39,,2024-09-16T01:13:41,No
CUST6580,Female,0,No,Yes,62,No,No,One year,Electronic check,100.39,1204.47,2021-06-11T00:20:45,Yes
CUST6581,Male,1,No,No,45,No,Fiber optic,One year,Bank transfer,49.52,620.38,2022-04-27T21:20:46,Yes
CUST6582,Female,0,Yes,Yes,6,No,Fiber optic,Two year,Credit card,86.69,4281.54,2025-05-16T12:05:36,No
CUST6583,Female,0,No,Yes,28,No,No,Two year,Mailed check,33.52,6937.1,2020-02-18T08:54:14,No
CUST6584,Male,0,Yes,No,56,No,No,Two year,Bank transfer,63.05,1456.85,2021-04-11T13:09:39,Yes
CUST6585,Female,0,No,No,46,Yes,DSL,One year,Mailed check,113.84,5369.26,2023-01-07T03:38:01,No
CUST6586,Male,0,No,No,8,No,Fiber optic,Month-to-month,Credit card,52.63,6062.03,2022-11-28T03:15:35,No
CUST6587,Male,1,No,No,58,No,Fiber optic,Month-to-month,Mailed check,35.42,435.96,2023-11-13T23:13:46,No
CUST6588,Male,0,No,Yes,70,No,DSL,Month-to-month,Bank transfer,34.61,5012.2,2020-07-17T04:32:54,No
CUST6589,Female,0,Yes,Yes,70,Yes,,One year,,,6014.29,2022-11-06T06:37:14,No
CUST6590,Male,0,Yes,No,42,No,Fiber optic,One year,Credit card,42.52,3715.95,2022-12-09T18:30:02,No
CUST6591,Male,0,Yes,Yes,58,No,No,Month-to-month,Mailed check,62.69,5832.83,2022-03-21T04:21:26,No
CUST6592,Male,0,No,Yes,5,Yes,DSL,Month-to-month,Bank transfer,91.89,1415.75,2020-12-04T16:48:41,Yes
CUST6593,Female,0,Yes,Yes,52,No,Fiber optic,Month-to-month,Mailed check,108.82,2190.15,2022-02-06T17:56:09,No
CUST6594,Female,1,Yes,No,63,No,DSL,One year,Mailed check,31.02,3379.38,2025-05-01T11:46:31,No
CUST6595,Female,0,Yes,No,3,Yes,No,Two year,Electronic check,96.84,6450.08,2024-11-24T15:03:35,Yes
CUST6596,Female,0,No,No,0,Yes,Fiber optic,Two year,Electronic check,30.35,5576.8,2022-08-21T11:00:33,Yes
CUST6597,Female,0,Yes,Yes,69,Yes,Fiber optic,One year,Credit card,57.94,1509.48,2022-01-07T11:45:43,No
CUST6598,Female,0,No,No,30,No,Fiber optic,Two year,Credit card,119.65,7726.47,2022-12-18T11:44:04,No
CUST6599,Female,0,No,No,64,No,No,Month-to-month,Credit card,26.87,1765.43,2020-12-30T23:04:28,Yes
CUST6600,Male,0,Yes,Yes,68,No,DSL,Two year,Credit card,22.29,,2021-05-28T04:04:02,No
CUST6601,Male,0,Yes,No,18,No,No,Month-to-month,Bank transfer,53.36,1020.17,2020-01-06T20:47:26,No
CUST6602,Male,0,No,No,68,No,No,One year,Credit card,115.11,3647.51,2022-05-23T11:20:21,No
CUST6603,Male,1,No,No,68,Yes,No,One year,Credit card,22.0,3757.56,2021-06-05T23:28:48,Yes
CUST6604,Female,0,No,Yes,48,No,Fiber optic,Month-to-month,Mailed check,42.27,,2023-05-22T02:36:49,No
CUST6605,Male,0,Yes,No,30,Yes,No,Month-to-month,Mailed check,80.32,6726.66,2025-09-13T14:42:14,Yes
CUST6606,Male,0,No,Yes,59,No,Fiber optic,Two year,Bank transfer,43.38,6623.9,2020-10-31T15:28:28,Yes
CUST6607,Male,1,No,Yes,70,Yes,Fiber optic,Month-to-month,Mailed check,25.38,7733.71,2024-11-29T04:24:17,No
CUST6608,Male,0,No,Yes,54,Yes,DSL,One year,Mailed check,25.24,1132.11,2024-01-10T18:27:56,Yes
CUST6609,Female,1,Yes,Yes,37,No,DSL,One year,Bank transfer,75.92,,2020-08-27T08:29:29,Yes
CUST6610,Female,0,No,Yes,32,Yes,No,Two year,Electronic check,76.19,731.0,2020-03-08T18:20:58,No
CUST6611,Female,0,No,Yes,5,No,Fiber optic,Month-to-month,Mailed check,90.65,6726.44,2020-11-28T17:34:23,No
CUST6612,Male,0,No,No,12,No,Fiber optic,Month-to-month,Electronic check,33.17,618.64,2023-06-15T05:58:25,No
CUST6613,Female,0,No,No,19,Yes,DSL,Two year,Electronic check,69.99,7575.33,2020-01-14T19:54:56,No
CUST6614,Male,0,No,Yes,36,Yes,Fiber optic,One year,Electronic check,80.09,7801.1,2023-12-04T02:25:05,No
CUST6615,Female,0,Yes,Yes,44,No,No,Month-to-month,Bank transfer,42.24,198.13,2023-10-20T15:47:13,Yes
CUST6616,Female,1,Yes,No,58,No,Fiber optic,Two year,Credit card,74.73,1893.46,2022-05-09T21:44:02,No
CUST6617,Female,1,No,No,51,No,No,Two year,Bank transfer,90.82,4672.35,2021-04-13T18:02:58,Yes
CUST6618,Female,0,No,No,17,No,DSL,Two year,Bank transfer,119.08,7590.48,2020-09-15T19:34:13,No
CUST6619,Female,0,No,Yes,24,Yes,DSL,Two year,Credit card,79.64,7430.7,2022-05-28T10:10:50,No
CUST6620,Male,0,No,Yes,0,No,Fiber optic,Month-to-month,Electronic check,106.12,1444.88,2023-12-30T14:25:49,No
CUST6621,Female,0,No,No,40,Yes,Fiber optic,Two year,Credit card,103.37,7415.86,2021-07-28T10:33:02,No
CUST6622,Male,0,No,Yes,17,No,DSL,Month-to-month,Electronic check,114.03,2397.24,2020-08-15T07:30:06,No
CUST6623,Male,1,Yes,Yes,0,No,No,One year,Credit card,92.31,6333.88,2024-07-09T17:13:13,Yes
CUST6624,Male,1,No,Yes,38,No,No,Two year,Electronic check,41.31,534.4,2024-06-11T07:21:55,No
CUST6625,Male,0,No,Yes,30,Yes,No,Two year,Mailed check,49.81,7141.87,2023-03-24T02:43:11,Yes
CUST6626,Male,0,Yes,No,70,Yes,DSL,One year,Electronic check,98.47,2514.1,2022-01-03T06:19:46,No
CUST6627,Female,0,Yes,Yes,37,Yes,DSL,Two year,Credit card,72.08,358.99,2025-04-08T10:15:07,Yes
CUST6628,Female,0,Yes,Yes,7,No,DSL,Month-to-month,Mailed check,45.13,2967.24,2022-10-18T02:33:50,No
CUST6629,Female,0,Yes,Yes,33,No,Fiber optic,One year,Electronic check,85.67,6970.89,2024-01-02T17:09:41,No
CUST6630,Female,0,No,Yes,26,Yes,DSL,One year,Mailed check,110.65,6871.45,2024-08-13T08:18:50,No
CUST6631,Male,0,Yes,No,40,No,No,Month-to-month,Mailed check,55.77,2249.67,2021-12-31T21:34:14,No
CUST6632,Female,0,Yes,Yes,6,Yes,No,Month-to-month,Bank transfer,79.62,2667.04,2025-07-15T23:23:30,No
CUST6633,Female,0,Yes,Yes,31,Yes,DSL,One year,Credit card,78.15,4227.16,2023-11-06T13:40:11,No
CUST6634,Male,0,No,No,15,No,DSL,Two year,Bank transfer,32.7,414.75,2020-10-02T05:46:55,No
CUST6635,Male,1,No,Yes,1,Yes,No,Month-to-month,Credit card,29.02,568.9,2023-04-28T12:55:51,Yes
CUST6636,Female,0,No,Yes,42,No,DSL,Month-to-month,Electronic check,108.94,2048.5,2020-05-15T18:30:22,No
CUST6637,Female,0,Yes,Yes,30,No,Fiber optic,Month-to-month,Bank transfer,113.35,249.93,2022-02-19T05:21:47,No
CUST6638,Male,0,No,Yes,46,Yes,DSL,One year,Mailed check,110.42,5824.62,2024-12-24T10:50:21,Yes
CUST6639,Female,0,Yes,No,32,No,No,Two year,Bank transfer,59.67,2926.64,2023-12-20T22:09:58,No
CUST6640,Female,0,Yes,No,16,Yes,No,Month-to-month,Bank transfer,48.76,,2020-09-14T17:29:45,Yes
CUST6641,Female,1,Yes,No,53,Yes,DSL,One year,Mailed check,114.22,2091.85,2023-07-24T20:40:11,No
CUST6642,Female,0,Yes,Yes,53,Yes,No,One year,Credit card,108.28,2876.22,2022-02-08T12:00:01,Yes
CUST6643,Male,1,No,Yes,50,No,DSL,Two year,Electronic check,101.98,1378.75,2024-03-15T18:41:37,No
CUST6644,Male,0,No,No,51,Yes,No,One year,Electronic check,53.42,6766.67,2021-03-15T00:40:30,No
CUST6645,Male,0,No,No,6,No,No,One year,Mailed check,83.87,2111.67,2023-04-22T22:05:43,Yes
CUST6646,Female,1,No,Yes,53,Yes,No,Month-to-month,Credit card,95.04,4150.38,2021-01-03T00:07:40,No
CUST6647,Female,0,Yes,Yes,10,No,DSL,Month-to-month,Credit card,77.62,7619.49,2023-05-15T17:12:24,No
CUST6648,Female,1,Yes,Yes,61,Yes,DSL,Month-to-month,Bank transfer,80.2,436.1,2024-07-04T00:43:45,No
CUST6649,Female,0,Yes,Yes,29,Yes,DSL,One year,Electronic check,95.67,5396.38,2024-11-26T07:28:48,Yes
CUST6650,Female,1,Yes,Yes,56,No,Fiber optic,Two year,Credit card,96.68,2508.86,2020-11-07T04:15:09,Yes
CUST6651,Male,0,Yes,Yes,45,Yes,Fiber optic,Two year,Mailed check,43.99,5832.03,2022-10-13T12:36:02,Yes
CUST6652,Female,0,No,Yes,69,Yes,Fiber optic,Two year,Electronic check,59.07,5960.88,2023-09-16T23:35:22,Yes
CUST6653,Female,0,No,Yes,65,No,,One year,,,3029.6,2022-02-27T17:12:13,No
CUST6654,Male,0,Yes,Yes,54,No,No,Month-to-month,Credit card,46.14,201.51,2024-12-15T08:08:46,No
CUST6655,Female,1,Yes,Yes,57,Yes,DSL,One year,Bank transfer,111.56,5576.55,2023-11-14T09:07:54,No
CUST6656,Male,0,No,No,9,Yes,No,Month-to-month,Electronic check,103.89,2783.69,2024-04-24T12:18:04,No
CUST6657,Male,0,No,Yes,3,No,Fiber optic,One year,Credit card,109.55,5617.28,2023-02-09T05:34:06,No
CUST6658,Male,0,Yes,Yes,61,Yes,Fiber optic,One year,Credit card,49.73,4644.2,2020-04-27T08:51:02,Yes
CUST6659,Male,0,No,Yes,42,No,DSL,Two year,Mailed check,30.51,6445.72,2025-07-02T13:57:20,Yes
CUST6660,Male,0,No,No,41,No,No,One year,Electronic check,30.06,6976.05,2024-03-24T01:38:44,No
CUST6661,Female,0,Yes,Yes,23,Yes,No,Two year,Credit card,75.59,6070.01,2025-03-11T06:11:54,Yes
CUST6662,Male,1,Yes,No,4,No,,One year,,,,2022-07-17T22:34:09,No
CUST6663,Male,0,No,Yes,67,No,DSL,Two year,Electronic check,46.35,7336.22,2020-08-02T06:27:54,Yes
CUST6664,Female,0,No,No,44,Yes,Fiber optic,One year,Mailed check,42.24,5432.01,2020-05-03T21:24:53,No
CUST6665,Female,0,Yes,No,58,Yes,,One year,,,4724.35,2020-07-29T23:12:38,No
CUST6666,Male,0,No,Yes,64,Yes,Fiber optic,Month-to-month,Credit card,74.81,3517.78,2021-04-23T18:58:11,No
CUST6667,Female,0,No,No,62,Yes,Fiber optic,Month-to-month,Credit card,62.23,5732.93,2020-07-26T23:58:09,Yes
CUST6668,Female,0,No,No,66,No,No,Month-to-month,Credit card,33.84,2158.86,2022-10-07T18:22:36,Yes
CUST6669,Male,0,Yes,Yes,48,No,No,One year,Credit card,112.88,7105.27,2020-11-25T02:10:31,No
CUST6670,Male,1,No,Yes,31,No,No,Month-to-month,Mailed check,62.79,451.84,2023-04-25T04:30:09,No
CUST6671,Female,0,No,Yes,49,Yes,Fiber optic,Month-to-month,Bank transfer,32.36,7968.32,2020-08-23T13:39:14,No
CUST6672,Male,0,Yes,Yes,57,No,Fiber optic,One year,Electronic check,23.71,6771.43,2022-06-02T17:51:27,No
CUST6673,Male,0,Yes,Yes,51,Yes,Fiber optic,One year,Credit card,35.26,6654.06,2025-03-23T07:53:24,Yes
CUST6674,Female,0,No,Yes,22,No,,Month-to-month,,,5929.09,2023-08-02T06:58:14,Yes
CUST6675,Male,0,Yes,No,29,Yes,DSL,Month-to-month,Bank transfer,83.01,6497.41,2022-03-14T05:35:12,Yes
CUST6676,Male,1,Yes,No,69,Yes,No,One year,Bank transfer,117.09,6003.38,2022-08-07T11:33:32,No
CUST6677,Male,0,No,Yes,70,No,DSL,One year,Bank transfer,47.21,5176.03,2023-08-31T09:31:57,No
CUST6678,Male,0,Yes,Yes,29,Yes,No,Two year,Mailed check,98.98,7237.4,2024-04-02T08:24:13,No
CUST6679,Male,0,No,Yes,36,No,Fiber optic,Two year,Bank transfer,111.14,187.23,2023-10-29T01:02:51,No
CUST6680,Female,0,No,Yes,47,No,No,One year,Mailed check,59.16,1035.27,2023-10-02T01:11:54,No
CUST6681,Female,1,Yes,No,31,No,Fiber optic,One year,Mailed check,45.33,1640.67,2024-05-14T17:45:53,No
CUST6682,Male,0,No,No,69,No,No,Month-to-month,Credit card,69.11,,2024-04-30T18:42:12,No
CUST6683,Female,0,No,Yes,34,Yes,DSL,Two year,Electronic check,109.67,1291.86,2021-12-16T14:04:13,Yes
CUST6684,Male,0,No,No,67,No,Fiber optic,Month-to-month,Electronic check,21.1,7778.6,2025-01-28T04:34:00,No
CUST6685,Male,0,No,No,31,No,Fiber optic,Two year,Bank transfer,68.66,3717.0,2021-10-13T23:24:52,No
CUST6686,Male,0,No,Yes,58,No,Fiber optic,Month-to-month,Bank transfer,95.76,1095.71,2021-09-03T08:30:43,No
CUST6687,Male,0,Yes,Yes,34,Yes,DSL,Two year,Electronic check,80.11,3600.08,2025-04-13T12:15:42,No
CUST6688,Male,0,Yes,No,15,No,DSL,One year,Electronic check,69.73,4818.69,2021-10-05T06:20:47,Yes
CUST6689,Female,0,No,Yes,51,Yes,DSL,One year,Mailed check,75.36,4766.28,2023-09-15T17:05:42,Yes
CUST6690,Female,0,No,Yes,65,No,Fiber optic,One year,Bank transfer,81.92,6688.0,2020-06-12T03:01:44,No
CUST6691,Male,0,Yes,Yes,5,No,No,Month-to-month,Electronic check,88.21,3596.49,2021-12-01T22:46:52,No
CUST6692,Female,1,No,No,13,No,No,Two year,Electronic check,55.62,2871.29,2024-10-30T10:21:15,No
CUST6693,Male,0,No,No,28,No,DSL,Month-to-month,Mailed check,71.74,7891.96,2023-01-07T18:38:46,Yes
CUST6694,Female,1,No,No,25,No,No,One year,Credit card,47.36,4413.21,2024-08-04T10:51:54,Yes
CUST6695,Male,0,Yes,No,17,Yes,Fiber optic,Two year,Mailed check,118.4,5057.01,2023-07-15T20:59:37,No
CUST6696,Female,1,No,Yes,3,Yes,Fiber optic,Two year,Electronic check,38.73,3950.35,2024-08-12T20:17:35,Yes
CUST6697,Male,0,Yes,Yes,56,No,DSL,Month-to-month,Bank transfer,35.07,4544.23,2023-02-22T18:29:12,Yes
CUST6698,Male,0,No,No,52,No,DSL,One year,Credit card,46.88,7978.75,2023-07-18T10:07:19,No
CUST6699,Female,0,No,No,24,No,No,Month-to-month,Mailed check,112.01,755.79,2023-12-19T02:06:13,Yes
CUST6700,Female,0,Yes,Yes,46,Yes,No,Month-to-month,Credit card,85.89,6884.72,2024-01-22T01:16:15,Yes
CUST6701,Male,0,Yes,No,51,No,No,One year,Credit card,65.59,513.36,2020-04-25T04:08:55,Yes
CUST6702,Female,0,No,No,33,Yes,DSL,One year,Mailed check,112.54,2311.13,2025-01-15T14:45:20,No
CUST6703,Male,1,No,No,15,No,,Month-to-month,,,6586.02,2024-10-25T04:29:45,Yes
CUST6704,Female,0,No,No,35,No,DSL,Two year,Electronic check,60.16,7030.43,2025-04-16T06:02:02,No
CUST6705,Female,0,Yes,No,27,No,Fiber optic,One year,Electronic check,76.36,1638.16,2020-10-20T08:32:31,No
CUST6706,Male,0,No,No,64,Yes,No,One year,Bank transfer,110.54,303.03,2024-06-05T03:48:03,No
CUST6707,Female,0,Yes,No,71,No,DSL,One year,Credit card,51.94,6958.76,2020-12-15T04:14:54,No
CUST6708,Female,0,No,Yes,52,Yes,DSL,One year,Bank transfer,60.75,7922.01,2022-10-03T04:04:52,No
CUST6709,Male,0,No,Yes,41,No,DSL,Two year,Credit card,99.3,5080.9,2023-06-21T05:33:08,No
CUST6710,Female,0,No,Yes,18,Yes,No,Two year,Mailed check,89.86,2584.76,2022-05-23T05:35:07,No
CUST6711,Male,0,No,No,43,Yes,No,Month-to-month,Credit card,24.87,5712.44,2021-09-25T16:56:57,No
CUST6712,Male,1,No,Yes,29,No,Fiber optic,Month-to-month,Electronic check,31.74,7173.07,2023-03-28T23:50:34,No
CUST6713,Male,0,No,Yes,43,Yes,Fiber optic,One year,Electronic check,104.63,4058.72,2025-07-16T20:57:30,No
CUST6714,Male,1,No,Yes,26,No,Fiber optic,Month-to-month,Credit card,22.97,3038.0,2025-02-25T16:45:20,No
CUST6715,Male,0,Yes,Yes,33,No,Fiber optic,Two year,Electronic check,111.99,3021.95,2020-08-25T22:45:35,Yes
CUST6716,Female,0,No,No,23,No,DSL,One year,Bank transfer,47.18,4790.71,2020-11-14T16:37:37,No
CUST6717,Male,0,No,Yes,55,No,Fiber optic,One year,Credit card,79.84,3979.21,2020-05-08T09:01:42,No
CUST6718,Male,0,No,Yes,6,Yes,DSL,One year,Bank transfer,76.46,614.42,2021-12-03T02:24:34,Yes
CUST6719,Female,0,No,Yes,67,No,DSL,Month-to-month,Electronic check,59.63,7376.05,2021-07-30T06:44:15,No
CUST6720,Female,0,Yes,Yes,50,Yes,No,One year,Bank transfer,23.14,4521.84,2021-07-22T11:11:21,No
CUST6721,Female,0,Yes,No,7,No,DSL,One year,Credit card,39.25,6833.06,2020-07-09T05:16:27,Yes
CUST6722,Male,0,No,No,55,Yes,No,Two year,Bank transfer,81.5,5275.03,2021-01-07T11:31:26,No
CUST6723,Male,1,No,Yes,57,No,Fiber optic,One year,Bank transfer,64.64,7252.35,2024-09-06T23:21:18,No
CUST6724,Male,0,Yes,Yes,68,Yes,Fiber optic,Month-to-month,Electronic check,61.38,2488.04,2023-09-01T00:39:28,No
CUST6725,Female,0,Yes,Yes,7,No,No,One year,Electronic check,29.77,3332.0,2023-09-12T10:46:04,No
CUST6726,Male,0,Yes,Yes,65,No,No,Month-to-month,Credit card,54.71,4764.46,2021-02-05T03:09:14,No
CUST6727,Female,0,No,No,23,No,Fiber optic,Two year,Credit card,72.64,628.33,2023-07-30T22:58:51,No
CUST6728,Male,0,Yes,No,41,Yes,DSL,Two year,Electronic check,27.77,700.41,2025-08-11T13:29:37,Yes
CUST6729,Female,0,Yes,Yes,53,No,DSL,One year,Mailed check,26.67,670.61,2022-07-02T18:12:45,No
CUST6730,Male,0,No,No,15,No,No,Two year,Electronic check,69.16,3244.81,2022-09-01T11:23:02,No
CUST6731,Male,1,No,No,3,Yes,DSL,One year,Mailed check,76.13,869.12,2020-11-25T13:01:46,Yes
CUST6732,Male,0,No,Yes,58,Yes,DSL,Two year,Bank transfer,45.76,2782.0,2023-01-01T19:34:43,No
CUST6733,Female,0,Yes,Yes,45,No,Fiber optic,Two year,Credit card,52.58,7873.84,2020-09-07T06:50:27,No
CUST6734,Female,0,Yes,No,12,Yes,No,Month-to-month,Bank transfer,99.69,733.58,2023-04-17T22:48:57,Yes
CUST6735,Male,0,Yes,No,36,Yes,Fiber optic,Month-to-month,Bank transfer,106.92,467.42,2024-09-21T22:30:25,No
CUST6736,Male,0,Yes,No,53,No,DSL,One year,Electronic check,52.52,7290.9,2021-11-27T03:48:09,No
CUST6737,Male,0,No,Yes,48,Yes,DSL,One year,Credit card,55.57,6817.2,2021-02-01T11:38:44,No
CUST6738,Female,0,Yes,Yes,57,Yes,Fiber optic,Month-to-month,Mailed check,103.03,3858.12,2020-08-26T20:19:55,No
CUST6739,Male,0,No,Yes,18,Yes,DSL,Two year,Electronic check,117.38,2035.9,2024-10-22T16:08:14,No
CUST6740,Male,0,Yes,Yes,17,No,DSL,One year,Electronic check,52.06,1680.76,2025-02-11T17:19:11,No
CUST6741,Male,0,Yes,No,59,Yes,,Two year,,,1187.39,2020-08-30T04:24:57,Yes
